book_key,book_id,book_category,book_subcategory,rank,book_partial_url,dist_rating,book_title,author,price,book_type,number_of_review,rating,audible_length,narrator,release_date,publisher,program_type,book_version,book_language,asin,page_number,isbn_10,isbn_13,book_weight,book_dimensions,file_size,text_to_speech,screenreader,enhanced_typesetting,word_wise,x_ray,book_weight_gram,price_$,review_num,audible_length_minute,file_size_kb,page_num,book_width,book_thick,book_height,date_release,rate_5,rate_4,rate_3,rate_2,rate_1,rank_text,review_score,estimated_total_sales,row_number
32230,19965,Biographies & Memoirs,Memoirs,#75,/Audible-Waypoints-My-Scottish-Journey/dp/B09WF6LQD8/ref=zg_bs_3061581_sccl_25/000-0000000-0000000?pd_rd_i=B09WF6LQD8&psc=1,"[82%, 10%, 4%, 3%, 2%]",Waypoints: My Scottish Journey,Sam Heughan,$33.77,AudibleAudiobook,208,4.7,7 hours and 47 minutes,Sam Heughan,October 25 2022,Voracious,Audiobook,Unabridged,English,B09WF6LQD8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,33.77,208,0,0,0,NaN,,,,82,10,4,3,2,Middle rank,9.78,,1
32253,19967,Biographies & Memoirs,Memoirs,#98,/What-My-Bones-Know-Healing/dp/B0977PGHSC/ref=zg_bs_3061581_sccl_18/000-0000000-0000000?pd_rd_i=B0977PGHSC&psc=1,"[78%, 15%, 4%, 1%, 1%]",What My Bones Know: A Memoir of Healing from Complex Trauma,Stephanie Foo,$30.70,AudibleAudiobook,1219,4.7,10 hours and 2 minutes,Stephanie Foo,February 22 2022,Random House Audio,Audiobook,Unabridged,English,B0977PGHSC,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,30.70,1219,602,0,0,NaN,,,,78,15,4,1,1,Low rank,57.29,,1
32315,19969,Biographies & Memoirs,Leaders & Notable People Biographies,#60,/Revenge-Meghan-Harry-Between-Windsors/dp/B0BBN7T5PV/ref=zg_bs_935104_sccl_10/000-0000000-0000000?pd_rd_i=B0BBN7T5PV&psc=1,"[63%, 21%, 10%, 3%, 3%]","Revenge: Meghan, Harry, and the War Between the Windsors",Tom Bower,$31.08,AudibleAudiobook,4144,4.4,16 hours and 23 minutes,Andrew Wincott,August 25 2022,Simon & Schuster Audio,Audiobook,Unabridged,English,B0BBN7T5PV,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,39.59,4144,0,0,0,NaN,,,2022-08-25,63,21,10,3,3,Middle rank,182.34,17357174.03,1
32297,19970,Biographies & Memoirs,Leaders & Notable People Biographies,#42,/Le-monstre/dp/B084T88T12/ref=zg_bs_935104_sccl_12/000-0000000-0000000?pd_rd_i=B084T88T12&psc=1,"[79%, 14%, 3%, 1%, 3%]",Le monstre,Ingrid Falaise,$21.87,AudibleAudiobook,539,4.7,7 hours and 36 minutes,Ingrid Falaise,March 14 2020,Vues et Voix,Audiobook,Unabridged,French,B084T88T12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,21.87,539,456,0,0,NaN,,,2020-03-14,79,14,3,1,3,Middle rank,25.33,89358.14,1
32305,19971,Biographies & Memoirs,Leaders & Notable People Biographies,#50,/Le-Monstre-la-suite/dp/B084T7RZJP/ref=zg_bs_935104_sccl_20/000-0000000-0000000?pd_rd_i=B084T7RZJP&psc=1,"[78%, 16%, 6%, 0%, 0%]",Le Monstre-la suite,Ingrid Falaise,$21.87,AudibleAudiobook,86,4.7,9 hours and 3 minutes,Ingrid Falaise,March 14 2020,Vues et Voix,Audiobook,Unabridged,French,B084T7RZJP,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,21.87,86,543,0,0,NaN,,,2020-03-14,78,16,6,0,0,Middle rank,,14257.51,1
32320,19972,Biographies & Memoirs,Leaders & Notable People Biographies,#65,/Time-Like-Future-Considers-Mortality/dp/B085J1NLPN/ref=zg_bs_935104_sccl_15/000-0000000-0000000?pd_rd_i=B085J1NLPN&psc=1,"[77%, 17%, 4%, 1%, 1%]",No Time Like the Future: An Optimist Considers Mortality,Michael J. Fox,$23.01,AudibleAudiobook,7430,4.7,5 hours and 59 minutes,Michael J. Fox,November 17 2020,Macmillan Audio,Audiobook,Unabridged,English,B085J1NLPN,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,23.01,7430,359,0,0,NaN,,,,77,17,4,1,1,Middle rank,349.21,,1
32335,19974,Biographies & Memoirs,Leaders & Notable People Biographies,#80,/Comedy-Drama-Memoir/dp/B093HJ21XL/ref=zg_bs_935104_sccl_30/000-0000000-0000000?pd_rd_i=B093HJ21XL&psc=1,"[59%, 24%, 11%, 3%, 2%]",Comedy Comedy Comedy Drama: A Memoir,Bob Odenkirk,$30.70,AudibleAudiobook,962,4.4,7 hours and 52 minutes,Bob Odenkirk,March 01 2022,Random House Audio,Audiobook,Unabridged,English,B093HJ21XL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,30.70,962,472,0,0,NaN,,,2022-03-01,59,24,11,3,2,Low rank,42.33,876397.64,1
32415,19977,Biographies & Memoirs,Historical Biographies,#60,/George-III-Britains-Misunderstood-Monarch/dp/B095F1ZRZL/ref=zg_bs_935056_sccl_10/000-0000000-0000000?pd_rd_i=B095F1ZRZL&psc=1,"[70%, 20%, 6%, 3%, 2%]",George III: The Life and Reign of Britain's Most Misunderstood Monarch,Andrew Roberts,$38.26,AudibleAudiobook,188,4.5,36 hours and 2 minutes,Phil Stevens,October 07 2021,Penguin Audio,Audiobook,Unabridged,English,B095F1ZRZL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,38.26,188,2162,0,0,NaN,,,,70,20,6,3,2,Middle rank,8.46,,1
32625,19979,Biographies & Memoirs,Community & Culture Biographies,#78,/Unreconciled-Family-Truth-Indigenous-Resistance/dp/B098ZS1SGM/ref=zg_bs_935032_sccl_28/000-0000000-0000000?pd_rd_i=B098ZS1SGM&psc=1,"[74%, 15%, 8%, 2%, 1%]","Unreconciled: Family, Truth, and Indigenous Resistance",Jesse Wente,$36.85,AudibleAudiobook,142,4.6,6 hours and 53 minutes,Jesse Wente,September 21 2021,Penguin Canada,Audiobook,Unabridged,English,B098ZS1SGM,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,19.75,142,0,0,0,NaN,,,,74,15,8,2,1,Low rank,6.53,,1
32435,19984,Biographies & Memoirs,Historical Biographies,#80,/Team-Rivals-Political-Abraham-Lincoln/dp/B071HRG7YY/ref=zg_bs_935056_sccl_30/000-0000000-0000000?pd_rd_i=B071HRG7YY&psc=1,"[85%, 10%, 3%, 1%, 1%]",Team of Rivals: The Political Genius of Abraham Lincoln,Doris Kearns Goodwin,$101.93,AudibleAudiobook,5413,4.8,41 hours and 32 minutes,Suzanne Toren,May 17 2011,Simon & Schuster Audio,Audiobook,Unabridged,English,B071HRG7YY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,101.93,5413,2492,0,0,NaN,,,2011-05-17,85,10,3,1,1,Low rank,259.82,961966.51,1
32440,19985,Biographies & Memoirs,Historical Biographies,#85,/Truman/dp/B0716WJ8PQ/ref=zg_bs_935056_sccl_5/000-0000000-0000000?pd_rd_i=B0716WJ8PQ&psc=1,"[83%, 13%, 2%, 1%, 1%]",Truman,David McCullough,$127.15,AudibleAudiobook,3082,4.8,54 hours and 11 minutes,Nelson Runger,April 11 2011,Simon & Schuster Audio,Audiobook,Unabridged,English,B0716WJ8PQ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,127.15,3082,3251,0,0,NaN,,,2011-04-11,83,13,2,1,1,Low rank,147.94,677408.71,1
32445,19986,Biographies & Memoirs,Historical Biographies,#90,/Great-Terrible-King-Forging-Britain/dp/B09GKX7JYY/ref=zg_bs_935056_sccl_10/000-0000000-0000000?pd_rd_i=B09GKX7JYY&psc=1,"[65%, 24%, 8%, 2%, 1%]",A Great and Terrible King: Edward I and the Forging of Britain,Marc Morris,$38.26,AudibleAudiobook,1707,4.5,18 hours and 28 minutes,Ralph Lister,September 30 2021,Penguin Audio,Audiobook,Unabridged,English,B09GKX7JYY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,38.26,1707,1108,0,0,NaN,,,,65,24,8,2,1,Low rank,76.82,,1
32449,19987,Biographies & Memoirs,Historical Biographies,#94,/Fidel-Castro-A-Spoken-Autobiography/dp/B071Z52Y3J/ref=zg_bs_935056_sccl_14/000-0000000-0000000?pd_rd_i=B071Z52Y3J&psc=1,"[80%, 12%, 4%, 1%, 3%]",Fidel Castro: A Spoken Autobiography,Fidel Castro,$46.04,AudibleAudiobook,207,4.6,26 hours and 12 minutes,Todd McLaren,March 03 2008,Tantor Audio,Audiobook,Unabridged,English,B071Z52Y3J,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,46.04,207,1572,0,0,NaN,,,2008-03-03,80,12,4,1,3,Low rank,9.52,12986.94,1
32611,20068,Biographies & Memoirs,Community & Culture Biographies,#64,/Seven-Fallen-Feathers/dp/B07CWY5DW3/ref=zg_bs_935032_sccl_14/000-0000000-0000000?pd_rd_i=B07CWY5DW3&psc=1,"[81%, 13%, 3%, 1%, 1%]",Seven Fallen Feathers,Tanya Talaga,$21.43,AudibleAudiobook,540,4.7,9 hours and 7 minutes,Michaela Washburn,May 08 2018,Anansi Audio,Audiobook,Unabridged,English,B07CWY5DW3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,21.43,540,547,0,0,NaN,,,2018-05-08,81,13,3,1,1,Middle rank,25.38,51541.83,1
32612,20069,Biographies & Memoirs,Community & Culture Biographies,#65,/Audible-Tanqueray/dp/B09V1Q29T2/ref=zg_bs_935032_sccl_15/000-0000000-0000000?pd_rd_i=B09V1Q29T2&psc=1,"[86%, 9%, 4%, 1%, 0%]",Tanqueray,Stephanie Johnson,$18.64,AudibleAudiobook,1808,4.8,3 hours and 17 minutes,Stephanie Johnson,July 12 2022,Macmillan Audio,Audiobook,Unabridged,English,B09V1Q29T2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,18.64,1808,197,0,0,NaN,,,2022-07-12,86,9,4,1,0,Middle rank,86.78,2177152.00,1
32617,20070,Biographies & Memoirs,Community & Culture Biographies,#70,/Audible-Making-a-Scene/dp/B09VY8RQ7S/ref=zg_bs_935032_sccl_20/000-0000000-0000000?pd_rd_i=B09VY8RQ7S&psc=1,"[70%, 14%, 13%, 0%, 3%]",Making a Scene,Constance Wu,$18.64,AudibleAudiobook,57,4.5,7 hours and 53 minutes,Constance Wu,October 04 2022,Simon & Schuster Audio,Audiobook,Unabridged,English,B09VY8RQ7S,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,18.64,57,473,0,0,NaN,,,,70,14,13,0,3,Middle rank,,,1
32647,20072,Biographies & Memoirs,Community & Culture Biographies,#100,/Audible-Out-Corner-Memoir/dp/B09C94YZ81/ref=zg_bs_935032_sccl_20/000-0000000-0000000?pd_rd_i=B09C94YZ81&psc=1,"[67%, 20%, 9%, 2%, 2%]",Out of the Corner: A Memoir,Jennifer Grey,$34.55,AudibleAudiobook,2256,4.5,11 hours and 19 minutes,Jennifer Grey,May 03 2022,Random House Audio,Audiobook,Unabridged,English,B09C94YZ81,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,34.55,2256,679,0,0,NaN,,,2022-05-03,67,20,9,2,2,Low rank,101.52,3109273.44,1
32651,20073,Biographies & Memoirs,Arts & Literature Biographies,#4,/Madly-Deeply-Diaries-Alan-Rickman/dp/B09QBHSKVX/ref=zg_bs_934988_sccl_4/000-0000000-0000000?pd_rd_i=B09QBHSKVX&psc=1,"[61%, 17%, 11%, 4%, 6%]","Madly, Deeply: The Diaries of Alan Rickman",Alan Rickman,$34.19,AudibleAudiobook,190,4.2,19 hours and 23 minutes,Rima Horton - afterword,October 18 2022,Macmillan Audio,Audiobook,Unabridged,English,B09QBHSKVX,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,17.99,190,0,0,0,NaN,,,,61,17,11,4,6,Top rank,7.98,,1
32723,20074,Biographies & Memoirs,Arts & Literature Biographies,#76,/Audible-Elvis-and-Me/dp/B0B46KZSF8/ref=zg_bs_934988_sccl_26/000-0000000-0000000?pd_rd_i=B0B46KZSF8&psc=1,"[73%, 12%, 7%, 0%, 7%]",Elvis and Me,Priscilla Beaulieu Presley,$28.37,AudibleAudiobook,19,4.4,7 hours and 30 minutes,Priscilla Beaulieu Presley,August 23 2022,Blackstone Publishing,Audiobook,Unabridged,English,B0B46KZSF8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,28.37,19,450,0,0,NaN,,,2022-08-23,73,12,7,0,7,Low rank,,55421.39,1
32737,20077,Biographies & Memoirs,Arts & Literature Biographies,#90,/Audible-Call-Me-Mrs-Brown/dp/B0B5Y5885P/ref=zg_bs_934988_sccl_10/000-0000000-0000000?pd_rd_i=B0B5Y5885P&psc=1,"[69%, 15%, 0%, 6%, 10%]",Call Me Mrs. Brown,Brendan O'Carroll,$31.08,AudibleAudiobook,22,4.2,9 hours and 47 minutes,Brendan O'Carroll,October 13 2022,Penguin Audio,Audiobook,Unabridged,English,B0B5Y5885P,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,31.08,22,587,0,0,NaN,,,,69,15,0,6,10,Low rank,,,1
32741,20078,Biographies & Memoirs,Arts & Literature Biographies,#94,/Whiskey-in-a-Teacup/dp/B07BS5HT4N/ref=zg_bs_934988_sccl_14/000-0000000-0000000?pd_rd_i=B07BS5HT4N&psc=1,"[83%, 10%, 4%, 2%, 1%]",Whiskey in a Teacup,Reese Witherspoon,$15.54,AudibleAudiobook,4412,4.7,2 hours and 50 minutes,Reese Witherspoon,September 18 2018,Simon & Schuster Audio,Audiobook,Unabridged,English,B07BS5HT4N,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,15.54,4412,170,0,0,NaN,,,,83,10,4,2,1,Low rank,207.36,,1
32743,20079,Biographies & Memoirs,Arts & Literature Biographies,#96,/Is-this-Anything/dp/B084CS2S2K/ref=zg_bs_934988_sccl_16/000-0000000-0000000?pd_rd_i=B084CS2S2K&psc=1,"[69%, 16%, 9%, 3%, 3%]",Is This Anything?,Jerry Seinfeld,$25.90,AudibleAudiobook,6701,4.5,6 hours and 19 minutes,Jerry Seinfeld,October 06 2020,Simon & Schuster Audio,Audiobook,Unabridged,English,B084CS2S2K,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,25.90,6701,379,0,0,NaN,,,,69,16,9,3,3,Low rank,301.55,,1
32744,20080,Biographies & Memoirs,Arts & Literature Biographies,#97,/Must-Say-Humble-Comedy-Legend/dp/B071NXJMTD/ref=zg_bs_934988_sccl_17/000-0000000-0000000?pd_rd_i=B071NXJMTD&psc=1,"[70%, 18%, 7%, 3%, 2%]",I Must Say: My Life as a Humble Comedy Legend,Martin Short,$31.26,AudibleAudiobook,1251,4.5,8 hours and 40 minutes,Martin Short,November 04 2014,HarperAudio,Audiobook,Unabridged,English,B071NXJMTD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,31.26,1251,520,0,0,NaN,,,,70,18,7,3,2,Low rank,56.30,,1
32748,20081,Biographies & Memoirs,Adventurer & Explorer Biographies,#1,/sablier-Otage-Sahara-pendant-jours/dp/B08WG55D15/ref=zg_bs_935186_sccl_1/000-0000000-0000000?pd_rd_i=B08WG55D15&psc=1,"[75%, 17%, 5%, 1%, 2%]",Le sablier: Otage au Sahara pendant 450 jours,Edith Blais,$26.33,AudibleAudiobook,481,4.6,7 hours and 24 minutes,Flavie Leger-Roy,February 17 2021,Vues et Voix,Audiobook,Unabridged,French,B08WG55D15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,26.33,481,444,0,0,NaN,,,,75,17,5,1,2,Top rank,22.13,,1
32774,20085,Biographies & Memoirs,Adventurer & Explorer Biographies,#27,/Land-So-Strange-Journey-Cabeza/dp/B071YX7FCR/ref=zg_bs_935186_sccl_27/000-0000000-0000000?pd_rd_i=B071YX7FCR&psc=1,"[68%, 22%, 6%, 1%, 1%]",A Land So Strange: The Epic Journey of Cabeza de Vaca,Andres Resendez,$23.10,AudibleAudiobook,872,4.6,7 hours and 13 minutes,Jonathan Davis,October 07 2011,Audible Studios,Audiobook,Unabridged,English,B071YX7FCR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,23.10,872,433,0,0,NaN,,,,68,22,6,1,1,Middle rank,40.11,,1
32787,20091,Biographies & Memoirs,Adventurer & Explorer Biographies,#40,/Shackleton/dp/B089MB8GPB/ref=zg_bs_935186_sccl_10/000-0000000-0000000?pd_rd_i=B089MB8GPB&psc=1,"[73%, 21%, 4%, 2%, 0%]",Shackleton,Ranulph Fiennes,$31.08,AudibleAudiobook,677,4.6,11 hours and 51 minutes,Jonathan Keeble,September 16 2021,Penguin Audio,Audiobook,Unabridged,English,B089MB8GPB,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,31.08,677,711,0,0,NaN,,,,73,21,4,2,0,Middle rank,31.14,,1
32812,20098,Biographies & Memoirs,Adventurer & Explorer Biographies,#65,/Into-Planet-Life-Cave-Diver/dp/B07V9PKMFN/ref=zg_bs_935186_sccl_15/000-0000000-0000000?pd_rd_i=B07V9PKMFN&psc=1,"[74%, 10%, 13%, 3%, 0%]",Into the Planet: One Woman's Journey to Find Herself,Jill Heinerth,$42.99,AudibleAudiobook,47,4.5,10 hours and 16 minutes,Jill Heinerth,September 10 2019,Doubleday Canada,Audiobook,Unabridged,English,B07V9PKMFN,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,42.99,47,616,0,0,NaN,,,,74,10,13,3,0,Middle rank,,,1
32828,20105,Biographies & Memoirs,Adventurer & Explorer Biographies,#81,/Voyages-Extraordinary-Times-Larry-Pardey/dp/B071VGDJ6G/ref=zg_bs_935186_sccl_1/000-0000000-0000000?pd_rd_i=B071VGDJ6G&psc=1,"[66%, 24%, 6%, 2%, 2%]","As Long as It's Fun, the Epic Voyages and Extraordinary Times of Lin and Larry Pardey",Herb McCormick,$27.36,AudibleAudiobook,220,4.5,10 hours and 40 minutes,Russell Stamets,April 17 2014,"New Street Communications, LLC",Audiobook,Unabridged,English,B071VGDJ6G,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,27.36,220,640,0,0,NaN,,,2014-04-17,66,24,6,2,2,Low rank,9.90,14078.87,1
32841,20112,Biographies & Memoirs,Adventurer & Explorer Biographies,#94,/Boone-A-Biography/dp/B071Z57HRV/ref=zg_bs_935186_sccl_14/000-0000000-0000000?pd_rd_i=B071Z57HRV&psc=1,"[73%, 16%, 7%, 2%, 2%]",Boone: A Biography,Robert Morgan,$42.21,AudibleAudiobook,571,4.6,20 hours and 18 minutes,James Jenner,December 19 2008,Recorded Books,Audiobook,Unabridged,English,B071Z57HRV,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,42.21,571,1218,0,0,NaN,,,,73,16,7,2,2,Low rank,26.27,,1
32855,20116,Business & Investing,Taxation,#8,/Rich-Dad-Advisors-Tax-Free-Permanently/dp/B07PZX8YF3/ref=zg_bs_11592005011_sccl_8/000-0000000-0000000?pd_rd_i=B07PZX8YF3&psc=1,"[82%, 11%, 5%, 1%, 1%]",Rich Dad Advisors: Tax-Free Wealth: How to Build Massive Wealth by Permanently Lowering Your Taxes,Tom Wheelwright CPA,$31.26,AudibleAudiobook,3385,4.7,8 hours and 59 minutes,Tom Wheelwright CPA,April 02 2019,Hachette Audio,Audiobook,Unabridged,English,B07PZX8YF3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,31.26,3385,539,0,0,NaN,,,2019-04-02,82,11,5,1,1,Top rank,159.10,589656.66,1
32871,20124,Business & Investing,Taxation,#24,/Profit-First-Microgyms-Healthy-Cashflow/dp/B08DQ5KNSJ/ref=zg_bs_11592005011_sccl_24/000-0000000-0000000?pd_rd_i=B08DQ5KNSJ&psc=1,"[89%, 8%, 0%, 0%, 3%]",Profit First for Microgyms: A Simple System for Healthy Cashflow,John Briggs,$21.88,AudibleAudiobook,91,4.8,6 hours and 32 minutes,John Briggs,July 28 2020,Cherry Creek Press,Audiobook,Unabridged,English,B08DQ5KNSJ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,21.88,91,392,0,0,NaN,,,2020-07-28,89,8,0,0,3,Top rank,,17575.43,1
32872,20125,Business & Investing,Taxation,#25,/Taxes-Small-Businesses-QuickStart-Guide/dp/B07141YNP7/ref=zg_bs_11592005011_sccl_25/000-0000000-0000000?pd_rd_i=B07141YNP7&psc=1,"[69%, 15%, 10%, 3%, 4%]","Taxes for Small Businesses QuickStart Guide - Understanding Taxes for Your Sole Proprietorship, Startup, & LLC",ClydeBank Business,$8.17,AudibleAudiobook,595,4.4,1 hour and 37 minutes,Kevin Kollins,March 07 2016,ClydeBank Media LLC,Audiobook,Unabridged,English,B07141YNP7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,8.17,595,97,0,0,NaN,,,2016-03-07,69,15,10,3,4,Top rank,26.18,14597.45,1
32876,20128,Business & Investing,Taxation,#29,/Grumpy-Accountant-Practical-Senselessly-Complicated/dp/B08GH2GF9C/ref=zg_bs_11592005011_sccl_29/000-0000000-0000000?pd_rd_i=B08GH2GF9C&psc=1,"[72%, 15%, 9%, 0%, 4%]",The Grumpy Accountant: One Fed-Up Tax Pro’s Practical Plan to Fix Canada’s Senselessly Complicated Tax System,Neal Winokur,$21.88,AudibleAudiobook,85,4.5,5 hours and 20 minutes,Neal Winokur,August 24 2020,Neal Winokur,Audiobook,Unabridged,English,B08GH2GF9C,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,21.88,85,320,0,0,NaN,,,2020-08-24,72,15,9,0,4,Middle rank,,16970.68,1
32894,20143,Business & Investing,Taxation,#47,/No-Spend-Year-spent-lived/dp/B07284PGN9/ref=zg_bs_11592005011_sccl_17/000-0000000-0000000?pd_rd_i=B07284PGN9&psc=1,"[58%, 23%, 10%, 6%, 3%]",The No Spend Year: How I spent less and lived more,Michelle McGagh,$25.06,AudibleAudiobook,405,4.3,5 hours and 13 minutes,Lucy Brownhill,January 12 2017,Coronet,Audiobook,Unabridged,English,B07284PGN9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,25.06,405,313,0,0,NaN,,,,58,23,10,6,3,Middle rank,17.42,,1
32897,20146,Business & Investing,Taxation,#50,/Retirement-Income-Life-Second-Getting/dp/B08PPZR8ZZ/ref=zg_bs_11592005011_sccl_20/000-0000000-0000000?pd_rd_i=B08PPZR8ZZ&psc=1,"[63%, 24%, 9%, 2%, 2%]",Retirement Income for Life (Second Edition): Getting More Without Saving More,Frederick Vettese,$19.95,AudibleAudiobook,163,4.5,8 hours and 7 minutes,Ray James,December 15 2020,ECW Press,Audiobook,Unabridged,English,B08PPZR8ZZ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,19.95,163,487,0,0,NaN,,,,63,24,9,2,2,Middle rank,7.34,,1
32914,20161,Business & Investing,Taxation,#67,/Treasure-Islands-Havens-Stole-World/dp/B072JLL7M1/ref=zg_bs_11592005011_sccl_17/000-0000000-0000000?pd_rd_i=B072JLL7M1&psc=1,"[73%, 15%, 8%, 3%, 2%]",Treasure Islands: Tax Havens and the Men Who Stole the World,Nicholas Shaxson,$23.81,AudibleAudiobook,461,4.5,12 hours and 52 minutes,Tim Bentinck,June 29 2011,Audible Studios,Audiobook,Unabridged,English,B072JLL7M1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,23.81,461,772,0,0,NaN,,,2011-06-29,73,15,8,3,2,Middle rank,20.75,19335.86,1
32951,20188,Business & Investing,Business Skills,#4,/How-Talk-Anyone-Success-Relationships/dp/B07232KF1C/ref=zg_bs_355939011_sccl_4/000-0000000-0000000?pd_rd_i=B07232KF1C&psc=1,"[65%, 20%, 9%, 3%, 3%]",How to Talk to Anyone: 92 Little Tricks for Big Success in Relationships,Leil Lowndes,$27.62,AudibleAudiobook,8077,4.4,8 hours and 59 minutes,Leil Lowndes,September 01 2015,Brilliance Audio,Audiobook,Unabridged,English,B07232KF1C,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,27.62,8077,539,0,0,NaN,,,,65,20,9,3,3,Top rank,355.39,,1
32974,20189,Business & Investing,Business Skills,#27,/Fine-Art-Small-Talk-Conversation/dp/B07141S4V9/ref=zg_bs_355939011_sccl_27/000-0000000-0000000?pd_rd_i=B07141S4V9&psc=1,"[60%, 21%, 12%, 4%, 3%]","The Fine Art of Small Talk: How to Start a Conversation, Keep It Going, Build Networking Skills - and Leave a Positive Impression!",Debra Fine,$14.11,AudibleAudiobook,875,4.3,3 hours and 37 minutes,Debra Fine,March 19 2015,Canon Publishers,Audiobook,Unabridged,English,B07141S4V9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,14.11,875,217,0,0,NaN,,,2015-03-19,60,21,12,4,3,Middle rank,37.63,32361.80,1
32982,20192,Business & Investing,Business Skills,#35,/Exactly-What-Say-Influence-Impact/dp/B0785WNWB4/ref=zg_bs_355939011_sccl_5/000-0000000-0000000?pd_rd_i=B0785WNWB4&psc=1,"[73%, 16%, 7%, 2%, 3%]",Exactly What to Say: The Magic Words for Influence and Impact,Phil M. Jones,$7.62,AudibleAudiobook,2648,4.5,1 hour and 14 minutes,Phil M. Jones,December 01 2017,ListenUp Audiobooks,Audiobook,Unabridged,English,B0785WNWB4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,7.62,2648,74,0,0,NaN,,,,73,16,7,2,3,Middle rank,119.16,,1
32986,20194,Business & Investing,Business Skills,#39,/Eat-That-Frog-Great-Procrastinating/dp/B08NMNDT36/ref=zg_bs_355939011_sccl_9/000-0000000-0000000?pd_rd_i=B08NMNDT36&psc=1,"[72%, 19%, 6%, 1%, 2%]",Eat That Frog!: 21 Great Ways to Stop Procrastinating and Get More Done in Less,Brian Tracy,$7.62,AudibleAudiobook,6438,4.6,2 hours and 37 minutes,Brian Tracy,November 17 2020,Berrett-Koehler Publishers,Audiobook,Unabridged,English,B08NMNDT36,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,7.62,6438,157,0,0,NaN,,,,72,19,6,1,2,Middle rank,296.15,,1
32994,20198,Business & Investing,Business Skills,#47,/Negotiation-Genius-Obstacles-Brilliant-Bargaining/dp/B0722VQ8D7/ref=zg_bs_355939011_sccl_17/000-0000000-0000000?pd_rd_i=B0722VQ8D7&psc=1,"[75%, 17%, 4%, 1%, 3%]",Negotiation Genius: How to Overcome Obstacles and Achieve Brilliant Results at the Bargaining Table and Beyond,Deepak Malhotra,$41.16,AudibleAudiobook,709,4.6,11 hours and 58 minutes,Fred Sanders,June 02 2015,Random House Audio,Audiobook,Unabridged,English,B0722VQ8D7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,41.16,709,718,0,0,NaN,,,2015-06-02,75,17,4,1,3,Middle rank,32.61,78609.52,1
