book_key,book_id,book_category,book_subcategory,rank,book_partial_url,dist_rating,book_title,author,price,book_type,number_of_review,rating,audible_length,narrator,release_date,publisher,program_type,book_version,book_language,asin,page_number,isbn_10,isbn_13,book_weight,book_dimensions,file_size,text_to_speech,screenreader,enhanced_typesetting,word_wise,x_ray,book_weight_gram,price_$,review_num,audible_length_minute,file_size_kb,page_num,book_width,book_thick,book_height,date_release,rate_5,rate_4,rate_3,rate_2,rate_1,rank_text,review_score,estimated_total_sales,row_number
3776,2886,Literature & Fiction,Women's Fiction,#84,/Slammed-Novel-Colleen-Hoover-ebook/dp/B008TRUDAS/ref=zg_bs_933210_sccl_4/000-0000000-0000000?pd_rd_i=B008TRUDAS&psc=1,"[58%, 27%, 11%, 3%, 1%]",Slammed: A Novel,Colleen Hoover,CDN$ 11.99,KindleEdition,6919,4.4,nan,nan,Aug. 10 2012,AtriaBooks,nan,nan,English,B008TRUDAS,349 pages,nan,nan,nan,nan,5558 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,NaN,6919,0,5558,349,NaN,,,2012-08-10,58,27,11,3,1,Low rank,304.44,,1
3777,2887,Literature & Fiction,Women's Fiction,#85,/Yesterday-Fern-Michaels-ebook/dp/B0050059B0/ref=zg_bs_933210_sccl_5/000-0000000-0000000?pd_rd_i=B0050059B0&psc=1,"[71%, 17%, 7%, 3%, 2%]",Yesterday,Fern Michaels,CDN$ 2.99,KindleEdition,1844,4.5,nan,nan,April 7 2011,ZebraBooks,nan,nan,English,B0050059B0,466 pages,nan,nan,nan,nan,11322 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,2.99,1844,0,11322,466,NaN,,,2011-04-07,71,17,7,3,2,Low rank,82.98,9521.88,1
3778,2888,Literature & Fiction,Women's Fiction,#86,/Taken-Sinner-Sinners-Michelle-Heard-ebook/dp/B09TWPBYYN/ref=zg_bs_933210_sccl_6/000-0000000-0000000?pd_rd_i=B09TWPBYYN&psc=1,"[52%, 32%, 13%, 3%, 1%]",Taken By A Sinner (The Sinners Series),Michelle Heard,CDN$ 5.99,KindleEdition,8346,4.3,nan,nan,March 28 2022,MAHeard,nan,nan,English,B09TWPBYYN,405 pages,nan,nan,nan,nan,1592 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,NaN,8346,0,1592,405,NaN,,,2022-03-28,52,32,13,3,1,Low rank,358.88,,1
3779,2889,Literature & Fiction,Women's Fiction,#87,/Sweetness-Forgetting-Book-Club-Recommendation-ebook/dp/B0061Q5P1G/ref=zg_bs_933210_sccl_7/000-0000000-0000000?pd_rd_i=B0061Q5P1G&psc=1,"[66%, 23%, 8%, 2%, 1%]",The Sweetness of Forgetting: A Book Club Recommendation!,Kristin Harmel,CDN$ 1.99,KindleEdition,3346,4.5,nan,nan,Aug. 7 2012,GalleryBooks,nan,nan,English,B0061Q5P1G,399 pages,nan,nan,nan,nan,6654 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,1.99,3346,0,6654,399,NaN,,,2012-08-07,66,23,8,2,1,Low rank,150.57,13000.09,1
3781,2891,Literature & Fiction,Women's Fiction,#89,/Cosmic-Kind-Love-Samantha-Young-ebook/dp/B09MT2WPGS/ref=zg_bs_933210_sccl_9/000-0000000-0000000?pd_rd_i=B09MT2WPGS&psc=1,"[51%, 31%, 12%, 5%, 0%]",A Cosmic Kind of Love,Samantha Young,CDN$ 13.99,KindleEdition,44,4.3,nan,nan,Oct. 18 2022,Berkley,nan,nan,English,B09MT2WPGS,410 pages,nan,nan,nan,nan,3843 KB,Enabled,Supported,Enabled,Enabled,Not Enabled,NaN,34.55,44,682,3843,410,NaN,,,2022-10-18,51,31,12,5,0,Low rank,,739830.67,1
3782,2892,Literature & Fiction,Women's Fiction,#90,/Perfect-Wrong-Nicole-Snow-ebook/dp/B0BHF5L6N8/ref=zg_bs_933210_sccl_10/000-0000000-0000000?pd_rd_i=B0BHF5L6N8&psc=1,"[63%, 21%, 9%, 4%, 2%]",The Perfect Wrong,Nicole Snow,CDN$ 4.99,KindleEdition,761,4.4,nan,nan,Oct. 4 2022,IceLipsPress,nan,nan,English,B0BHF5L6N8,475 pages,nan,nan,nan,nan,3673 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,4.99,761,0,3673,475,NaN,,,2022-10-04,63,21,9,4,2,Low rank,33.48,955894.72,1
3783,2893,Literature & Fiction,Women's Fiction,#91,/Ace-Shades-Humorous-Paranormal-Fiction-ebook/dp/B0B991R4F7/ref=zg_bs_933210_sccl_11/000-0000000-0000000?pd_rd_i=B0B991R4F7&psc=1,"[81%, 16%, 0%, 3%, 0%]",Ace of Shades: A Humorous Paranormal Women's Fiction (Magic After Midlife Book 7),Deborah Wilde,CDN$ 6.99,KindleEdition,57,4.8,nan,nan,Oct. 17 2022,TeDaMediaInc.,nan,nan,English,B0B991R4F7,310 pages,nan,nan,nan,nan,1393 KB,Enabled,Supported,Enabled,Enabled,Not Enabled,NaN,6.99,57,0,1393,310,NaN,,,2022-10-17,81,16,0,3,0,Low rank,,181783.69,1
3784,2894,Literature & Fiction,Women's Fiction,#92,/Room-Attic-bestseller-Louise-Douglas-ebook/dp/B097BB3WSZ/ref=zg_bs_933210_sccl_12/000-0000000-0000000?pd_rd_i=B097BB3WSZ&psc=1,"[55%, 30%, 10%, 3%, 2%]",The Room in the Attic: The TOP 5 bestselling novel from Louise Douglas,Louise Douglas,CDN$ 2.99,KindleEdition,8856,4.3,nan,nan,Oct. 12 2021,BoldwoodBooks,nan,nan,English,B097BB3WSZ,388 pages,nan,nan,nan,nan,3540 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,2.99,8856,0,3540,388,NaN,,,2021-10-12,55,30,10,3,2,Low rank,380.81,500776.97,1
3785,2895,Literature & Fiction,Women's Fiction,#93,/Intimacies-Novel-Katie-Kitamura-ebook/dp/B08NH7S569/ref=zg_bs_933210_sccl_13/000-0000000-0000000?pd_rd_i=B08NH7S569&psc=1,"[36%, 34%, 21%, 6%, 3%]",Intimacies: A Novel,Katie Kitamura,CDN$ 3.99,KindleEdition,3924,3.9,nan,nan,July 20 2021,RiverheadBooks,nan,nan,English,B08NH7S569,238 pages,nan,nan,nan,nan,1493 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,3.99,3924,0,1493,238,NaN,,,2021-07-20,36,34,21,6,3,Low rank,153.04,243179.46,1
3786,2896,Literature & Fiction,Women's Fiction,#94,/If-Creek-Dont-Rise-Novel-ebook/dp/B06XRMFXN1/ref=zg_bs_933210_sccl_14/000-0000000-0000000?pd_rd_i=B06XRMFXN1&psc=1,"[62%, 24%, 9%, 3%, 2%]",If the Creek Don't Rise: A Novel,Leah Weiss,CDN$ 13.19,KindleEdition,3350,4.4,nan,nan,Aug. 22 2017,SourcebooksLandmark,nan,nan,English,B06XRMFXN1,322 pages,nan,nan,nan,nan,1321 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,13.19,3350,0,1321,322,NaN,,,2017-08-22,62,24,9,3,2,Low rank,147.40,169948.08,1
3787,2897,Literature & Fiction,Women's Fiction,#95,/Owned-Sinner-Irish-Romance-Sinners-ebook/dp/B09VZ94XJF/ref=zg_bs_933210_sccl_15/000-0000000-0000000?pd_rd_i=B09VZ94XJF&psc=1,"[50%, 31%, 14%, 3%, 1%]",Owned By A Sinner : An Irish Mafia Romance (The Sinners Series),Michelle Heard,CDN$ 5.99,KindleEdition,6796,4.2,nan,nan,May 2 2022,MAHeard,nan,nan,English,B09VZ94XJF,292 pages,nan,nan,nan,nan,1577 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,5.99,6796,0,1577,292,NaN,,,,49,32,15,3,1,Low rank,285.43,,1
3788,2898,Literature & Fiction,Women's Fiction,#96,/Rose-Code-Novel-Kate-Quinn-ebook/dp/B089SZJF11/ref=zg_bs_933210_sccl_16/000-0000000-0000000?pd_rd_i=B089SZJF11&psc=1,"[68%, 24%, 5%, 1%, 1%]",The Rose Code: A Novel,Kate Quinn,CDN$ 11.99,KindleEdition,32470,4.6,nan,nan,March 9 2021,WilliamMorrowPaperbacks,nan,nan,English,B089SZJF11,646 pages,nan,nan,nan,nan,8625 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,11.99,32470,0,8625,646,NaN,,,2021-03-09,68,24,5,1,1,Low rank,1493.62,4713103.96,1
3790,2900,Literature & Fiction,Women's Fiction,#98,/Hidden-Lost-Found-Novel-Book-ebook/dp/B08P81ZMG6/ref=zg_bs_933210_sccl_18/000-0000000-0000000?pd_rd_i=B08P81ZMG6&psc=1,"[46%, 30%, 16%, 6%, 2%]",Hidden: An Exciting Novel of Suspense (A Lost and Found Novel Book 1),Fern Michaels,CDN$ 7.99,KindleEdition,7002,4.1,nan,nan,Aug. 24 2021,ZebraBooks,nan,nan,English,B08P81ZMG6,322 pages,nan,nan,nan,nan,9422 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,7.99,7002,0,9422,322,NaN,,,2021-08-24,46,30,16,6,2,Low rank,287.08,938863.57,1
3792,2901,Literature & Fiction,Women's Fiction,#100,/Christmas-Spirit-Novel-Debbie-Macomber-ebook/dp/B09QPVRB87/ref=zg_bs_933210_sccl_20/000-0000000-0000000?pd_rd_i=B09QPVRB87&psc=1,"[79%, 16%, 4%, 2%, 0%]",The Christmas Spirit: A Novel,Debbie Macomber,CDN$ 14.99,KindleEdition,90,4.7,nan,nan,Oct. 18 2022,BallantineBooks,nan,nan,English,B09QPVRB87,220 pages,nan,nan,nan,nan,6499 KB,Enabled,Supported,Enabled,Enabled,Not Enabled,NaN,30.70,90,325,6499,220,NaN,,,2022-10-18,76,15,6,2,0,Low rank,,1344660.00,1
3796,2902,Literature & Fiction,American Literature,#4,/Our-Missing-Hearts-Celeste-Ng-ebook/dp/B09QBFMXT5/ref=zg_bs_1080390_sccl_4/000-0000000-0000000?pd_rd_i=B09QBFMXT5&psc=1,"[60%, 24%, 11%, 3%, 1%]",Our Missing Hearts: A Novel,Celeste Ng,CDN$ 16.99,KindleEdition,1064,4.4,nan,nan,Oct. 4 2022,Viking,nan,nan,English,B09QBFMXT5,347 pages,nan,nan,nan,nan,1903 KB,Enabled,Supported,Enabled,Enabled,Not Enabled,NaN,16.99,1064,0,1903,347,NaN,,,2022-10-04,60,24,11,3,1,Top rank,46.82,4550507.86,1
3815,2903,Literature & Fiction,American Literature,#23,/Five-Little-Indians-Michelle-Good-ebook/dp/B07WSCKBH4/ref=zg_bs_1080390_sccl_23/000-0000000-0000000?pd_rd_i=B07WSCKBH4&psc=1,"[78%, 16%, 4%, 1%, 1%]",Five Little Indians: A Novel,Michelle Good,CDN$ 13.99,KindleEdition,3486,4.7,nan,nan,April 14 2020,HarperPerennial,nan,nan,English,B07WSCKBH4,304 pages,nan,nan,nan,nan,1955 KB,Enabled,Supported,Enabled,Enabled,Not Enabled,NaN,16.13,3486,0,1955,304,NaN,,,2020-04-14,78,16,4,1,1,Top rank,163.84,440421.69,1
3797,2904,Literature & Fiction,American Literature,#5,/Mash-Novel-About-Three-Doctors-ebook/dp/B0014H326C/ref=zg_bs_1080390_sccl_5/000-0000000-0000000?pd_rd_i=B0014H326C&psc=1,"[72%, 19%, 7%, 1%, 1%]",Mash: A Novel About Three Army Doctors,Richard Hooker,CDN$ 1.99,KindleEdition,1294,4.6,nan,nan,March 17 2009,WilliamMorrow,nan,nan,English,B0014H326C,226 pages,nan,nan,nan,nan,4128 KB,Enabled,Supported,Enabled,Enabled,Not Enabled,NaN,1.99,1294,0,4128,226,NaN,,,2009-03-17,72,19,7,1,1,Top rank,59.52,3776.20,1
